Year,Startup,Sector,City,Investment_Type,Funding_Amount_MillionUSD,Funding_Amount_USD
2020,Startup_103,SpaceTech,Chennai,Series D,450.11,450110000.0
2020,Startup_104,HealthTech,Mumbai,Series C,305.71,305710000.0
2020,Startup_105,AgriTech,Noida,Pre-Seed,513.08,513080000.00000006
2020,Startup_106,EdTech,Pune,Series D,617.83,617830000.0
2020,Startup_107,FoodTech,Mumbai,Private Equity,2.99,2990000.0
2020,Startup_108,SpaceTech,Gurgaon,Seed,492.63,492630000.0
2020,Startup_109,CleanTech,Mumbai,Pre-Seed,453.68,453680000.0
2020,Startup_110,FinTech,Mumbai,Private Equity,4.72,4720000.0
2020,Startup_111,SaaS,Delhi,Series A,716.03,716030000.0
2020,Startup_112,AgriTech,Bengaluru,Series A,363.03,363030000.0
2020,Startup_113,CleanTech,Chennai,Series D,797.23,797230000.0
2020,Startup_114,HealthTech,Mumbai,Series B,260.03,260029999.99999997
2020,Startup_115,E-commerce,Gurgaon,Series D,390.04,390040000.0
2020,Startup_116,EdTech,Chennai,Series B,357.18,357180000.0
2020,Startup_117,AgriTech,Delhi,Series A,767.04,767040000.0
2020,Startup_118,Gaming,Pune,Angel,205.03,205030000.0
2020,Startup_119,SpaceTech,Delhi,Series D,86.56,86560000.0
2020,Startup_120,AgriTech,Pune,Series B,391.58,391580000.0
2020,Startup_121,AgriTech,Hyderabad,Series F,684.15,684150000.0
2020,Startup_122,SaaS,Kolkata,Series D,715.6,715600000.0
2020,Startup_123,AI,Hyderabad,Series E,541.01,541010000.0
2020,Startup_124,Gaming,Gurgaon,Private Equity,31.7,31700000.0
2020,Startup_125,SpaceTech,Mumbai,Private Equity,716.02,716020000.0
2020,Startup_126,FinTech,Hyderabad,Series E,783.96,783960000.0
2020,Startup_127,AI,Mumbai,Series C,473.16,473160000.0
2020,Startup_128,CleanTech,Noida,Seed,306.75,306750000.0
2020,Startup_129,Gaming,Gurgaon,Angel,470.51,470510000.0
2020,Startup_130,Gaming,Noida,Series E,54.49,54490000.0
2020,Startup_131,AgriTech,Pune,Series E,321.62,321620000.0
2020,Startup_132,FinTech,Delhi,Series B,208.31,208310000.0
2020,Startup_133,CleanTech,Kolkata,Series A,127.26,127260000.0
2020,Startup_134,AI,Hyderabad,Series D,405.22,405220000.0
2020,Startup_135,Gaming,Hyderabad,Angel,499.87,499870000.0
2020,Startup_136,E-commerce,Bengaluru,Series F,623.96,623960000.0
2020,Startup_137,FinTech,Bengaluru,Series D,457.93,457930000.0
2020,Startup_138,Mobility,Delhi,Series C,363.08,363080000.0
2020,Startup_139,SpaceTech,Delhi,Pre-Seed,548.88,548880000.0
2020,Startup_140,E-commerce,Chennai,Series D,545.6,545600000.0
2020,Startup_141,EdTech,Delhi,Seed,245.19,245190000.0
2020,Startup_142,EdTech,Chennai,Seed,549.81,549810000.0
2020,Startup_143,FinTech,Noida,Series C,644.4,644400000.0
2020,Startup_144,AgriTech,Pune,Series B,354.81,354810000.0
2020,Startup_145,Gaming,Mumbai,Series C,388.76,388760000.0
2020,Startup_146,AgriTech,Delhi,Series E,256.98,256980000.00000003
2020,Startup_147,SaaS,Delhi,Seed,150.35,150350000.0
2020,Startup_148,CleanTech,Gurgaon,Series D,443.54,443540000.0
2020,Startup_149,AgriTech,Mumbai,Series F,401.12,401120000.0
2020,Startup_150,Gaming,Pune,Pre-Seed,194.65,194650000.0
2020,Startup_151,E-commerce,Gurgaon,Series C,655.72,655720000.0
2020,Startup_152,FinTech,Delhi,Pre-Seed,57.58,57580000.0
2020,Startup_153,FoodTech,Mumbai,Private Equity,139.3,139300000.0
2020,Startup_154,AgriTech,Hyderabad,Series F,647.18,647180000.0
2020,Startup_155,Mobility,Pune,Private Equity,614.09,614090000.0
2020,Startup_156,Mobility,Mumbai,Series E,123.73,123730000.0
2020,Startup_157,AgriTech,Hyderabad,Private Equity,613.26,613260000.0
2020,Startup_158,SaaS,Pune,Series E,627.98,627980000.0
2020,Startup_159,SpaceTech,Chennai,Private Equity,393.63,393630000.0
2020,Startup_160,E-commerce,Noida,Series B,265.2,265200000.0
2020,Startup_161,Mobility,Hyderabad,Series D,784.51,784510000.0
2020,Startup_162,FoodTech,Gurgaon,Angel,309.77,309770000.0
2020,Startup_163,FinTech,Noida,Series E,394.53,394530000.0
2020,Startup_164,Mobility,Pune,Angel,37.44,37440000.0
2020,Startup_165,E-commerce,Delhi,Series C,636.74,636740000.0
2020,Startup_166,Gaming,Bengaluru,Series D,464.8,464800000.0
2020,Startup_167,Mobility,Pune,Seed,267.33,267329999.99999997
2020,Startup_168,EdTech,Pune,Angel,398.76,398760000.0
2020,Startup_169,HealthTech,Kolkata,Series B,315.47,315470000.0
2020,Startup_170,FinTech,Hyderabad,Series D,443.34,443340000.0
2020,Startup_171,FoodTech,Chennai,Series D,741.16,741160000.0
2020,Startup_172,E-commerce,Hyderabad,Series E,196.63,196630000.0
2020,Startup_173,SaaS,Gurgaon,Angel,645.08,645080000.0
2020,Startup_174,Mobility,Pune,Series F,497.14,497140000.0
2020,Startup_175,FinTech,Hyderabad,Private Equity,728.22,728220000.0
2020,Startup_176,SaaS,Chennai,Series F,669.3,669300000.0
2020,Startup_177,CleanTech,Delhi,Private Equity,332.72,332720000.0
2020,Startup_178,EdTech,Mumbai,Series C,657.98,657980000.0
2020,Startup_179,SpaceTech,Delhi,Angel,390.23,390230000.0
2020,Startup_180,EdTech,Bengaluru,Series D,545.8,545800000.0
2020,Startup_181,SaaS,Kolkata,Private Equity,623.82,623820000.0
2020,Startup_182,HealthTech,Gurgaon,Series D,386.13,386130000.0
2020,Startup_183,Mobility,Pune,Series E,648.52,648520000.0
2020,Startup_184,SaaS,Bengaluru,Series F,652.02,652020000.0
2020,Startup_185,E-commerce,Pune,Series B,320.33,320330000.0
2020,Startup_186,FinTech,Hyderabad,Seed,154.44,154440000.0
2020,Startup_187,E-commerce,Delhi,Series B,346.16,346160000.0
2020,Startup_188,FinTech,Gurgaon,Pre-Seed,171.64,171640000.0
2020,Startup_189,AI,Pune,Pre-Seed,210.83,210830000.0
2020,Startup_190,HealthTech,Pune,Series A,453.98,453980000.0
2020,Startup_191,FoodTech,Mumbai,Private Equity,634.5,634500000.0
2020,Startup_192,FoodTech,Pune,Series E,157.4,157400000.0
2020,Startup_193,FinTech,Noida,Angel,435.13,435130000.0
2020,Startup_194,AgriTech,Hyderabad,Private Equity,326.97,326970000.0
2020,Startup_195,EdTech,Delhi,Series B,650.08,650080000.0
2020,Startup_196,Mobility,Pune,Angel,228.55,228550000.0
2020,Startup_197,E-commerce,Pune,Series D,86.65,86650000.0
2020,Startup_198,FinTech,Delhi,Seed,131.84,131840000.0
2020,Startup_199,HealthTech,Kolkata,Series B,116.85,116850000.0
2020,Startup_200,AgriTech,Pune,Pre-Seed,713.78,713780000.0
2020,Startup_201,HealthTech,Chennai,Angel,164.86,164860000.0
2020,Startup_202,SpaceTech,Delhi,Seed,180.2,180200000.0
2020,Startup_203,FoodTech,Gurgaon,Private Equity,31.15,31150000.0
2020,Startup_204,FoodTech,Gurgaon,Series D,447.89,447890000.0
2020,Startup_205,SpaceTech,Delhi,Series F,41.72,41720000.0
2020,Startup_206,AgriTech,Hyderabad,Series C,308.53,308530000.0
2020,Startup_207,CleanTech,Kolkata,Private Equity,160.86,160860000.0
2020,Startup_208,Mobility,Chennai,Series D,645.09,645090000.0
2020,Startup_209,AgriTech,Hyderabad,Series B,23.6,23600000.0
2020,Startup_210,SpaceTech,Noida,Series E,610.88,610880000.0
2020,Startup_211,SaaS,Mumbai,Series A,113.66,113660000.0
2020,Startup_212,Gaming,Mumbai,Series B,459.95,459950000.0
2020,Startup_213,SaaS,Bengaluru,Series E,280.22,280220000.0
2020,Startup_214,Mobility,Noida,Angel,355.59,355590000.0
2020,Startup_215,FoodTech,Hyderabad,Series F,498.43,498430000.0
2020,Startup_216,AI,Hyderabad,Seed,737.84,737840000.0
2020,Startup_217,CleanTech,Delhi,Private Equity,439.55,439550000.0
2020,Startup_218,EdTech,Noida,Series C,319.71,319710000.0
2020,Startup_219,Mobility,Kolkata,Angel,157.15,157150000.0
2020,Startup_220,Gaming,Kolkata,Series D,407.73,407730000.0
2021,Startup_1,HealthTech,Hyderabad,Series A,647.61,647610000.0
2021,Startup_2,SpaceTech,Gurgaon,Series A,784.03,784030000.0
2021,Startup_3,SaaS,Pune,Series F,712.22,712220000.0
2021,Startup_4,Gaming,Pune,Angel,1.77,1770000.0
2021,Startup_5,Mobility,Chennai,Series A,447.71,447710000.0
2021,Startup_6,FinTech,Pune,Series C,576.52,576520000.0
2021,Startup_7,EdTech,Pune,Series D,392.69,392690000.0
2021,Startup_8,EdTech,Kolkata,Series A,710.28,710280000.0
2021,Startup_9,FoodTech,Gurgaon,Series A,573.93,573930000.0
2021,Startup_10,HealthTech,Delhi,Series C,237.76,237760000.0
2021,Startup_11,CleanTech,Mumbai,Private Equity,573.43,573430000.0
2021,Startup_12,E-commerce,Delhi,Series C,191.07,191070000.0
2021,Startup_13,SpaceTech,Pune,Pre-Seed,345.88,345880000.0
2021,Startup_14,SpaceTech,Kolkata,Private Equity,78.51,78510000.0
2021,Startup_15,Mobility,Delhi,Pre-Seed,174.63,174630000.0
2021,Startup_16,FoodTech,Bengaluru,Series A,569.69,569690000.0
2021,Startup_17,SaaS,Chennai,Series B,687.89,687890000.0
2021,Startup_18,AI,Gurgaon,Pre-Seed,603.88,603880000.0
2021,Startup_19,AgriTech,Kolkata,Series B,755.52,755520000.0
2021,Startup_20,SaaS,Pune,Series B,546.75,546750000.0
2021,Startup_21,E-commerce,Chennai,Series A,491.62,491620000.0
2021,Startup_22,AI,Hyderabad,Series F,710.96,710960000.0
2021,Startup_23,EdTech,Gurgaon,Pre-Seed,769.37,769370000.0
2021,Startup_24,SaaS,Hyderabad,Series A,178.91,178910000.0
2021,Startup_25,SpaceTech,Gurgaon,Seed,658.05,658050000.0
2021,Startup_26,Gaming,Hyderabad,Series B,653.38,653380000.0
2021,Startup_27,AgriTech,Gurgaon,Seed,698.36,698360000.0
2021,Startup_28,Gaming,Kolkata,Series F,648.29,648290000.0
2021,Startup_29,E-commerce,Chennai,Series A,788.61,788610000.0
2021,Startup_30,SpaceTech,Noida,Series A,392.28,392280000.0
2021,Startup_31,AgriTech,Noida,Series D,459.18,459180000.0
2021,Startup_32,CleanTech,Pune,Series D,408.25,408250000.0
2021,Startup_33,Mobility,Pune,Series D,397.88,397880000.0
2021,Startup_34,Gaming,Noida,Seed,468.09,468090000.0
2021,Startup_35,EdTech,Gurgaon,Pre-Seed,19.63,19630000.0
2021,Startup_36,AgriTech,Kolkata,Series B,788.41,788410000.0
2021,Startup_37,AgriTech,Bengaluru,Series B,37.08,37080000.0
2021,Startup_38,Gaming,Mumbai,Series C,136.59,136590000.0
2021,Startup_39,SpaceTech,Mumbai,Series D,727.55,727550000.0
2021,Startup_40,EdTech,Bengaluru,Private Equity,744.83,744830000.0
2021,Startup_41,E-commerce,Kolkata,Pre-Seed,279.62,279620000.0
2021,Startup_42,E-commerce,Pune,Series E,137.97,137970000.0
2021,Startup_43,Mobility,Chennai,Series A,238.74,238740000.0
2021,Startup_44,SaaS,Delhi,Series F,554.29,554290000.0
2021,Startup_45,SpaceTech,Kolkata,Angel,107.17,107170000.0
2021,Startup_46,E-commerce,Chennai,Angel,536.8,536799999.99999994
2021,Startup_47,AgriTech,Bengaluru,Series F,288.61,288610000.0
2021,Startup_48,SpaceTech,Mumbai,Series A,221.5,221500000.0
2021,Startup_49,FinTech,Chennai,Pre-Seed,261.62,261620000.0
2021,Startup_50,FinTech,Chennai,Series F,196.47,196470000.0
2021,Startup_51,EdTech,Delhi,Series C,758.2,758200000.0
2021,Startup_52,E-commerce,Pune,Series E,772.4,772400000.0
2021,Startup_53,CleanTech,Bengaluru,Seed,660.48,660480000.0
2021,Startup_54,Gaming,Chennai,Angel,643.23,643230000.0
2021,Startup_55,AI,Delhi,Series B,50.36,50360000.0
2021,Startup_56,FoodTech,Gurgaon,Pre-Seed,542.17,542170000.0
2021,Startup_57,AgriTech,Noida,Series A,167.65,167650000.0
2021,Startup_58,AI,Chennai,Series A,199.71,199710000.0
2021,Startup_59,Gaming,Delhi,Series B,715.66,715660000.0
2021,Startup_60,FoodTech,Noida,Series F,476.87,476870000.0
2021,Startup_61,AI,Gurgaon,Series F,264.96,264959999.99999997
2021,Startup_62,AI,Gurgaon,Series B,528.83,528830000.00000006
2021,Startup_63,Gaming,Mumbai,Series C,400.11,400110000.0
2021,Startup_64,Gaming,Pune,Pre-Seed,369.42,369420000.0
2021,Startup_65,FoodTech,Chennai,Private Equity,21.71,21710000.0
2021,Startup_66,FinTech,Pune,Series D,693.02,693020000.0
2021,Startup_67,AgriTech,Pune,Private Equity,516.66,516659999.99999994
2021,Startup_68,AI,Mumbai,Pre-Seed,658.06,658060000.0
2021,Startup_69,Mobility,Bengaluru,Series E,326.95,326950000.0
2021,Startup_70,SpaceTech,Kolkata,Seed,735.74,735740000.0
2021,Startup_71,SaaS,Bengaluru,Series A,335.1,335100000.0
2021,Startup_72,AgriTech,Delhi,Series C,428.42,428420000.0
2021,Startup_73,SpaceTech,Pune,Series C,147.51,147510000.0
2021,Startup_74,FoodTech,Chennai,Seed,736.61,736610000.0
2021,Startup_75,Gaming,Mumbai,Series A,600.06,600060000.0
2021,Startup_76,EdTech,Hyderabad,Seed,693.36,693360000.0
2021,Startup_77,SaaS,Chennai,Series E,262.43,262430000.0
2021,Startup_78,HealthTech,Mumbai,Seed,513.94,513940000.00000006
2021,Startup_79,FinTech,Gurgaon,Series A,699.26,699260000.0
2021,Startup_80,Mobility,Noida,Seed,177.33,177330000.0
2021,Startup_81,Gaming,Bengaluru,Series C,726.29,726290000.0
2021,Startup_82,CleanTech,Noida,Private Equity,342.77,342770000.0
2021,Startup_83,HealthTech,Gurgaon,Series F,218.87,218870000.0
2021,Startup_84,FinTech,Hyderabad,Private Equity,353.83,353830000.0
2021,Startup_85,HealthTech,Delhi,Series A,715.29,715290000.0
2021,Startup_86,EdTech,Noida,Angel,512.27,512270000.0
2021,Startup_87,E-commerce,Mumbai,Seed,32.96,32960000.0
2021,Startup_88,CleanTech,Hyderabad,Series D,719.84,719840000.0
2021,Startup_89,HealthTech,Kolkata,Series F,740.78,740780000.0
2021,Startup_90,SpaceTech,Mumbai,Angel,345.74,345740000.0
2021,Startup_91,EdTech,Hyderabad,Pre-Seed,778.33,778330000.0
2021,Startup_92,AgriTech,Kolkata,Series B,781.85,781850000.0
2021,Startup_93,SaaS,Kolkata,Series E,65.54,65540000.00000001
2021,Startup_94,AgriTech,Mumbai,Private Equity,626.96,626960000.0
2021,Startup_95,Gaming,Noida,Seed,161.52,161520000.0
2021,Startup_96,FinTech,Chennai,Seed,465.09,465090000.0
2021,Startup_97,HealthTech,Chennai,Series F,364.52,364520000.0
2021,Startup_98,FinTech,Mumbai,Series C,625.68,625680000.0
2021,Startup_99,E-commerce,Pune,Private Equity,754.62,754620000.0
2021,Startup_100,EdTech,Kolkata,Private Equity,63.66,63660000.0
2021,Startup_101,FinTech,Bengaluru,Series B,83.75,83750000.0
2021,Startup_102,CleanTech,Chennai,Series F,80.63,80630000.0
2021,Startup_103,HealthTech,Bengaluru,Series E,194.5,194500000.0
2021,Startup_104,HealthTech,Hyderabad,Angel,23.92,23920000.0
2021,Startup_105,AgriTech,Noida,Private Equity,710.93,710930000.0
2021,Startup_106,Gaming,Noida,Series F,746.74,746740000.0
2021,Startup_107,FinTech,Delhi,Series E,580.25,580250000.0
2021,Startup_108,FinTech,Kolkata,Series E,226.9,226900000.0
2021,Startup_109,CleanTech,Chennai,Angel,746.18,746180000.0
2021,Startup_110,CleanTech,Delhi,Seed,690.01,690010000.0
2021,Startup_111,AI,Noida,Seed,447.29,447290000.0
2021,Startup_112,FoodTech,Kolkata,Series B,174.95,174950000.0
2021,Startup_113,E-commerce,Bengaluru,Series B,469.69,469690000.0
2021,Startup_114,E-commerce,Mumbai,Series B,334.17,334170000.0
2021,Startup_115,CleanTech,Delhi,Pre-Seed,559.2,559200000.0
2021,Startup_116,AI,Delhi,Series F,241.47,241470000.0
2021,Startup_117,FoodTech,Hyderabad,Angel,317.5,317500000.0
2021,Startup_118,AgriTech,Noida,Seed,727.29,727290000.0
2021,Startup_119,SpaceTech,Pune,Series E,297.19,297190000.0
2021,Startup_120,HealthTech,Hyderabad,Series C,410.65,410650000.0
2021,Startup_121,FoodTech,Gurgaon,Series A,654.34,654340000.0
2021,Startup_122,Gaming,Pune,Angel,397.23,397230000.0
2021,Startup_123,HealthTech,Mumbai,Private Equity,126.46,126460000.0
2021,Startup_124,CleanTech,Delhi,Series B,607.13,607130000.0
2021,Startup_125,FoodTech,Hyderabad,Angel,490.49,490490000.0
2021,Startup_126,SpaceTech,Noida,Series E,489.81,489810000.0
2021,Startup_127,HealthTech,Chennai,Series B,171.96,171960000.0
2021,Startup_128,FinTech,Kolkata,Series B,468.08,468080000.0
2021,Startup_129,EdTech,Delhi,Seed,246.02,246020000.0
2021,Startup_130,Mobility,Pune,Series C,399.47,399470000.0
2021,Startup_131,AgriTech,Kolkata,Series B,365.99,365990000.0
2021,Startup_132,CleanTech,Hyderabad,Series F,651.95,651950000.0
2021,Startup_133,HealthTech,Gurgaon,Private Equity,49.46,49460000.0
2021,Startup_134,SaaS,Hyderabad,Series A,605.05,605050000.0
2021,Startup_135,EdTech,Chennai,Series C,422.2,422200000.0
2021,Startup_136,HealthTech,Mumbai,Pre-Seed,560.58,560580000.0
2021,Startup_137,FoodTech,Delhi,Series F,191.33,191330000.0
2021,Startup_138,CleanTech,Delhi,Series B,778.48,778480000.0
2021,Startup_139,EdTech,Bengaluru,Private Equity,274.26,274260000.0
2021,Startup_140,E-commerce,Kolkata,Private Equity,645.54,645540000.0
2021,Startup_141,Mobility,Bengaluru,Angel,253.94,253940000.0
2021,Startup_142,SpaceTech,Bengaluru,Pre-Seed,214.4,214400000.0
2021,Startup_143,EdTech,Bengaluru,Seed,544.36,544360000.0
2021,Startup_144,SpaceTech,Hyderabad,Series A,680.46,680460000.0
2021,Startup_145,EdTech,Gurgaon,Series F,749.65,749650000.0
2021,Startup_146,Gaming,Mumbai,Series A,672.33,672330000.0
2021,Startup_147,CleanTech,Hyderabad,Private Equity,156.27,156270000.0
2021,Startup_148,EdTech,Pune,Private Equity,598.28,598280000.0
2021,Startup_149,AI,Bengaluru,Series A,347.73,347730000.0
2021,Startup_150,CleanTech,Mumbai,Series A,666.2,666200000.0
2021,Startup_151,Mobility,Kolkata,Series B,73.95,73950000.0
2021,Startup_152,Mobility,Chennai,Series D,778.8,778800000.0
2021,Startup_153,FoodTech,Noida,Series B,588.88,588880000.0
2021,Startup_154,HealthTech,Hyderabad,Pre-Seed,762.05,762050000.0
2021,Startup_155,SpaceTech,Pune,Series B,632.29,632290000.0
2021,Startup_156,AI,Delhi,Series E,272.36,272360000.0
2021,Startup_157,E-commerce,Noida,Series E,165.38,165380000.0
2021,Startup_158,EdTech,Chennai,Series F,376.54,376540000.0
2021,Startup_159,AgriTech,Chennai,Seed,205.14,205140000.0
2021,Startup_160,Mobility,Hyderabad,Seed,519.22,519220000.0
2021,Startup_161,HealthTech,Delhi,Pre-Seed,497.29,497290000.0
2021,Startup_162,EdTech,Chennai,Private Equity,378.0,378000000.0
2021,Startup_163,SpaceTech,Hyderabad,Series C,553.35,553350000.0
2021,Startup_164,AI,Gurgaon,Series B,644.57,644570000.0
2021,Startup_165,CleanTech,Delhi,Series A,601.07,601070000.0
2021,Startup_166,SpaceTech,Gurgaon,Pre-Seed,114.5,114500000.0
2021,Startup_167,FoodTech,Pune,Angel,305.32,305320000.0
2021,Startup_168,AI,Mumbai,Private Equity,268.2,268200000.0
2021,Startup_169,Mobility,Chennai,Private Equity,721.76,721760000.0
2021,Startup_170,Mobility,Mumbai,Angel,535.67,535669999.99999994
2021,Startup_171,Gaming,Kolkata,Series B,494.29,494290000.0
2021,Startup_172,Mobility,Kolkata,Series D,240.12,240120000.0
2021,Startup_173,FoodTech,Delhi,Series B,534.93,534929999.99999994
2021,Startup_174,AI,Hyderabad,Series B,565.74,565740000.0
2021,Startup_175,Gaming,Mumbai,Series C,5.12,5120000.0
2021,Startup_176,CleanTech,Pune,Pre-Seed,587.4,587400000.0
2021,Startup_177,EdTech,Pune,Private Equity,283.02,283020000.0
2021,Startup_178,E-commerce,Bengaluru,Series F,228.0,228000000.0
2021,Startup_179,AgriTech,Kolkata,Series B,30.99,30990000.0
2021,Startup_180,AgriTech,Hyderabad,Angel,529.32,529320000.00000006
2021,Startup_181,E-commerce,Delhi,Series F,217.92,217920000.0
2021,Startup_182,AgriTech,Gurgaon,Series B,463.92,463920000.0
2021,Startup_183,Gaming,Noida,Series D,139.16,139160000.0
2021,Startup_184,HealthTech,Delhi,Angel,419.65,419650000.0
2021,Startup_185,AI,Noida,Angel,529.29,529289999.99999994
2021,Startup_186,Gaming,Chennai,Seed,211.12,211120000.0
2021,Startup_187,E-commerce,Bengaluru,Series C,466.07,466070000.0
2021,Startup_188,Mobility,Hyderabad,Series D,65.27,65269999.99999999
2021,Startup_189,SpaceTech,Hyderabad,Series B,615.43,615430000.0
2021,Startup_190,Mobility,Bengaluru,Series B,573.28,573280000.0
2021,Startup_191,AI,Delhi,Series D,548.81,548810000.0
2021,Startup_192,FoodTech,Gurgaon,Series B,358.65,358650000.0
2021,Startup_193,AgriTech,Hyderabad,Series F,379.92,379920000.0
2021,Startup_194,FinTech,Noida,Pre-Seed,609.33,609330000.0
2021,Startup_195,FinTech,Hyderabad,Series A,652.36,652360000.0
2021,Startup_196,AgriTech,Bengaluru,Series E,560.95,560950000.0
2021,Startup_197,AgriTech,Delhi,Series C,414.34,414340000.0
2021,Startup_198,Gaming,Pune,Series A,784.82,784820000.0
2021,Startup_199,E-commerce,Pune,Pre-Seed,182.91,182910000.0
2021,Startup_200,FoodTech,Mumbai,Series E,66.42,66420000.0
2021,Startup_201,E-commerce,Mumbai,Seed,100.84,100840000.0
2021,Startup_202,SaaS,Hyderabad,Series D,682.87,682870000.0
2021,Startup_203,SpaceTech,Pune,Seed,762.77,762770000.0
2021,Startup_204,E-commerce,Bengaluru,Pre-Seed,119.53,119530000.0
2021,Startup_205,SpaceTech,Bengaluru,Angel,275.99,275990000.0
2021,Startup_206,AI,Pune,Series B,237.86,237860000.0
2021,Startup_207,E-commerce,Hyderabad,Series E,496.21,496210000.0
2021,Startup_208,AgriTech,Bengaluru,Seed,127.45,127450000.0
2021,Startup_209,HealthTech,Delhi,Series F,756.07,756070000.0
2021,Startup_210,Mobility,Delhi,Series D,518.39,518390000.0
2021,Startup_211,Gaming,Mumbai,Private Equity,29.04,29040000.0
2021,Startup_212,HealthTech,Pune,Pre-Seed,433.15,433150000.0
2021,Startup_213,E-commerce,Delhi,Private Equity,763.62,763620000.0
2021,Startup_214,HealthTech,Bengaluru,Series A,642.34,642340000.0
2021,Startup_215,SaaS,Gurgaon,Seed,740.93,740930000.0
2021,Startup_216,AgriTech,Mumbai,Angel,59.79,59790000.0
2021,Startup_217,Gaming,Chennai,Private Equity,546.97,546970000.0
2021,Startup_218,AI,Gurgaon,Series E,551.84,551840000.0
2021,Startup_219,AI,Mumbai,Series C,615.79,615790000.0
2021,Startup_220,E-commerce,Bengaluru,Series B,492.4,492400000.0
2022,Startup_1,FinTech,Pune,Series E,386.95,386950000.0
2022,Startup_2,SaaS,Mumbai,Series D,129.35,129350000.0
2022,Startup_3,EdTech,Hyderabad,Series F,2.59,2590000.0
2022,Startup_4,Mobility,Gurgaon,Series A,751.96,751960000.0
2022,Startup_5,AgriTech,Noida,Private Equity,277.37,277370000.0
2022,Startup_6,HealthTech,Mumbai,Seed,29.4,29400000.0
2022,Startup_7,HealthTech,Delhi,Seed,46.17,46170000.0
2022,Startup_8,SpaceTech,Chennai,Pre-Seed,788.75,788750000.0
2022,Startup_9,SpaceTech,Gurgaon,Series F,202.71,202710000.0
2022,Startup_10,FinTech,Mumbai,Seed,600.25,600250000.0
2022,Startup_11,EdTech,Chennai,Series C,697.5,697500000.0
2022,Startup_12,FinTech,Delhi,Series E,553.5,553500000.0
2022,Startup_13,SpaceTech,Pune,Series D,198.0,198000000.0
2022,Startup_14,SaaS,Pune,Series D,667.49,667490000.0
2022,Startup_15,SpaceTech,Hyderabad,Series B,460.25,460250000.0
2022,Startup_16,FinTech,Hyderabad,Series E,589.42,589420000.0
2022,Startup_17,FinTech,Noida,Series E,45.15,45150000.0
2022,Startup_18,FoodTech,Chennai,Private Equity,121.34,121340000.0
2022,Startup_19,AI,Hyderabad,Series C,337.0,337000000.0
2022,Startup_20,SaaS,Kolkata,Series F,80.08,80080000.0
2022,Startup_21,CleanTech,Gurgaon,Series B,299.47,299470000.0
2022,Startup_22,E-commerce,Mumbai,Private Equity,396.92,396920000.0
2022,Startup_23,AgriTech,Bengaluru,Series B,94.1,94100000.0
2022,Startup_24,EdTech,Hyderabad,Angel,236.78,236780000.0
2022,Startup_25,EdTech,Gurgaon,Series E,664.89,664890000.0
2022,Startup_26,E-commerce,Hyderabad,Series C,519.51,519510000.0
2022,Startup_27,HealthTech,Gurgaon,Series E,375.76,375760000.0
2022,Startup_28,HealthTech,Gurgaon,Private Equity,369.58,369580000.0
2022,Startup_29,SaaS,Noida,Series E,512.87,512870000.0
2022,Startup_30,SpaceTech,Noida,Private Equity,672.74,672740000.0
2022,Startup_31,SaaS,Kolkata,Pre-Seed,764.45,764450000.0
2022,Startup_32,Gaming,Mumbai,Seed,275.38,275380000.0
2022,Startup_33,E-commerce,Bengaluru,Pre-Seed,645.35,645350000.0
2022,Startup_34,SpaceTech,Hyderabad,Pre-Seed,392.75,392750000.0
2022,Startup_35,HealthTech,Hyderabad,Series C,712.53,712530000.0
2022,Startup_36,SpaceTech,Hyderabad,Series A,603.8,603800000.0
2022,Startup_37,HealthTech,Gurgaon,Series C,374.37,374370000.0
2022,Startup_38,AgriTech,Gurgaon,Series B,336.91,336910000.0
2022,Startup_39,SpaceTech,Chennai,Series C,293.48,293480000.0
2022,Startup_40,Mobility,Bengaluru,Pre-Seed,122.02,122020000.0
2022,Startup_41,Mobility,Bengaluru,Series C,144.2,144200000.0
2022,Startup_42,SaaS,Noida,Pre-Seed,617.56,617560000.0
2022,Startup_43,SpaceTech,Kolkata,Series E,519.81,519809999.99999994
2022,Startup_44,Mobility,Kolkata,Series B,343.28,343280000.0
2022,Startup_45,AgriTech,Kolkata,Series D,639.09,639090000.0
2022,Startup_46,HealthTech,Pune,Series D,794.17,794170000.0
2022,Startup_47,CleanTech,Delhi,Series B,156.44,156440000.0
2022,Startup_48,Mobility,Pune,Series D,327.42,327420000.0
2022,Startup_49,Mobility,Mumbai,Seed,548.67,548670000.0
2022,Startup_50,CleanTech,Hyderabad,Angel,229.63,229630000.0
2022,Startup_51,SaaS,Mumbai,Series F,154.54,154540000.0
2022,Startup_52,AgriTech,Chennai,Pre-Seed,8.07,8070000.0
2022,Startup_53,Mobility,Noida,Series B,14.56,14560000.0
2022,Startup_54,HealthTech,Kolkata,Pre-Seed,385.45,385450000.0
2022,Startup_55,CleanTech,Chennai,Seed,394.36,394360000.0
2022,Startup_56,Gaming,Delhi,Pre-Seed,315.33,315330000.0
2022,Startup_57,Mobility,Gurgaon,Seed,387.44,387440000.0
2022,Startup_58,AI,Delhi,Seed,235.55,235550000.0
2022,Startup_59,AgriTech,Mumbai,Angel,335.32,335320000.0
2022,Startup_60,CleanTech,Delhi,Pre-Seed,474.28,474280000.0
2022,Startup_61,Gaming,Pune,Series B,466.36,466360000.0
2022,Startup_62,EdTech,Pune,Series B,362.88,362880000.0
